"","unique_name","bin_assignment","min_ma","max_ma","collection_no","paleolat2.x","paleolng2.x"
"1985","Zofiabaatar sp.",27,145,152.1,39412,38.08,-53.62
"1986","Foxraptor sp.",27,145,152.1,39412,38.08,-53.62
"1987","Docodon sp.",27,145,152.1,39426,38.11,-53.72
"1988","Laolestes sp.",27,145,152.1,39426,38.11,-53.72
"1990","Dryolestes sp.",27,145,152.1,39426,38.11,-53.72
"1991","Laolestes sp.",27,145,152.1,39426,38.11,-53.72
"1992","Amblotherium sp.",27,145,152.1,39426,38.11,-53.72
"1993","Comotherium sp.",27,145,152.1,39426,38.11,-53.72
"1997","Amblotherium sp.",27,145,152.1,39426,38.11,-53.72
"1998","Herpetarius sp.",27,145,152.1,39426,38.11,-53.72
"2001","Dryolestes sp.",27,145,152.1,39427,38.22,-53.77
"2002","Laolestes sp.",27,145,152.1,39427,38.22,-53.77
"2003","Amblotherium sp.",27,145,152.1,39427,38.22,-53.77
"2004","Docodon sp.",26,145,157.3,39428,37.85,-53.29
"2005","Docodon sp.",27,145,157.3,39428,37.85,-53.29
"2009","Docodon sp.",26,145,157.3,39431,37.84,-53.27
"2010","Docodon sp.",27,145,157.3,39431,37.84,-53.27
"2011","Amblotherium sp.",26,145,157.3,39431,37.84,-53.27
"2012","Amblotherium sp.",27,145,157.3,39431,37.84,-53.27
"2013","Laolestes sp.",26,145,157.3,39431,37.84,-53.27
"2014","Laolestes sp.",27,145,157.3,39431,37.84,-53.27
"2019","Comotherium sp.",26,145,157.3,39431,37.84,-53.27
"2020","Comotherium sp.",27,145,157.3,39431,37.84,-53.27
"2023","Indobaatar sp.",20,170.3,182.7,39673,-30.83,32.23
"2024","Indobaatar sp.",21,170.3,182.7,39673,-30.83,32.23
"2025","Indotherium sp.",20,170.3,182.7,39673,-30.83,32.23
"2026","Indotherium sp.",21,170.3,182.7,39673,-30.83,32.23
"2027","Paikasigudodon sp.",20,170.3,182.7,39673,-30.83,32.23
"2028","Paikasigudodon sp.",21,170.3,182.7,39673,-30.83,32.23
"2029","Gondtherium sp.",20,170.3,182.7,39673,-30.83,32.23
"2030","Gondtherium sp.",21,170.3,182.7,39673,-30.83,32.23
"2031","Trishulotherium sp.",20,170.3,182.7,39673,-30.83,32.23
"2032","Trishulotherium sp.",21,170.3,182.7,39673,-30.83,32.23
"2033","Dyskritodon sp.",20,170.3,182.7,39673,-30.83,32.23
"2034","Dyskritodon sp.",21,170.3,182.7,39673,-30.83,32.23
"2035","Nakunodon sp.",20,170.3,182.7,39673,-30.83,32.23
"2036","Nakunodon sp.",21,170.3,182.7,39673,-30.83,32.23
"2038","Sibirotherium sp.",32,113,125,39680,54.4,84.29
"2039","Gobiconodon sp.",32,113,125,39680,54.4,84.29
"2040","Acinacodus sp.",32,113,125,39680,54.4,84.29
"2041","Kiyatherium sp.",32,113,125,39680,54.4,84.29
"2044","Yermakia sp.",32,113,125,39680,54.4,84.29
"2046","Gobiconodon sp.",32,113,125,39680,54.4,84.29
"2047","Stereognathus sp.",32,113,125,39680,54.4,84.29
"2048","Gobiconodon sp.",32,113,125,39680,54.4,84.29
"2083","Meniscoessus sp.",38,70.6,83.5,45561,57.39,-76.11
"2084","Meniscoessus sp.",39,70.6,83.5,45561,57.39,-76.11
"2085","Cimolomys sp.",38,70.6,83.5,45561,57.39,-76.11
"2086","Cimolomys sp.",39,70.6,83.5,45561,57.39,-76.11
"2087","Turgidodon sp.",38,70.6,83.5,45561,57.39,-76.11
"2088","Turgidodon sp.",39,70.6,83.5,45561,57.39,-76.11
"2089","Cimolestes sp.",38,70.6,83.5,45561,57.39,-76.11
"2090","Cimolestes sp.",39,70.6,83.5,45561,57.39,-76.11
"2093","Turgidodon sp.",38,70.6,83.5,45564,57.39,-76.12
"2094","Turgidodon sp.",39,70.6,83.5,45564,57.39,-76.12
"2099","Meniscoessus sp.",38,70.6,83.5,45564,57.39,-76.12
"2100","Meniscoessus sp.",39,70.6,83.5,45564,57.39,-76.12
"2101","Cimolodon sp.",38,70.6,83.5,45564,57.39,-76.12
"2102","Cimolodon sp.",39,70.6,83.5,45564,57.39,-76.12
"2105","Eodelphis sp.",38,70.6,83.5,45564,57.39,-76.12
"2106","Eodelphis sp.",39,70.6,83.5,45564,57.39,-76.12
"2107","Cimolomys sp.",38,70.6,83.5,45565,57.37,-76.21
"2108","Cimolomys sp.",39,70.6,83.5,45565,57.37,-76.21
"2111","Eodelphis sp.",38,70.6,83.5,45565,57.37,-76.21
"2112","Eodelphis sp.",39,70.6,83.5,45565,57.37,-76.21
"2115","Cimexomys sp.",38,70.6,83.5,45565,57.37,-76.21
"2116","Cimexomys sp.",39,70.6,83.5,45565,57.37,-76.21
"2117","Meniscoessus sp.",38,70.6,83.5,45566,57.38,-76.21
"2118","Meniscoessus sp.",39,70.6,83.5,45566,57.38,-76.21
"2121","Turgidodon sp.",38,70.6,83.5,45566,57.38,-76.21
"2122","Turgidodon sp.",39,70.6,83.5,45566,57.38,-76.21
"2133","Mesodma sp.",38,70.6,83.5,45567,57.38,-76.21
"2134","Mesodma sp.",39,70.6,83.5,45567,57.38,-76.21
"2135","Turgidodon sp.",38,70.6,83.5,45567,57.38,-76.21
"2136","Turgidodon sp.",39,70.6,83.5,45567,57.38,-76.21
"2139","Turgidodon sp.",38,70.6,83.5,45670,57.34,-76.1
"2140","Turgidodon sp.",39,70.6,83.5,45670,57.34,-76.1
"2143","Turgidodon sp.",38,70.6,83.5,45670,57.34,-76.1
"2144","Turgidodon sp.",39,70.6,83.5,45670,57.34,-76.1
"2145","Cimexomys sp.",38,70.6,83.5,45670,57.34,-76.1
"2146","Cimexomys sp.",39,70.6,83.5,45670,57.34,-76.1
"2151","Turgidodon sp.",38,70.6,83.5,45671,57.3,-75.93
"2152","Turgidodon sp.",39,70.6,83.5,45671,57.3,-75.93
"2155","Leptalestes sp.",38,70.6,83.5,45671,57.3,-75.93
"2156","Leptalestes sp.",39,70.6,83.5,45671,57.3,-75.93
"2157","Paranyctoides sp.",38,70.6,83.5,45674,57.3,-75.93
"2158","Paranyctoides sp.",39,70.6,83.5,45674,57.3,-75.93
"2167","Mesodma sp.",38,70.6,83.5,45674,57.3,-75.93
"2168","Mesodma sp.",39,70.6,83.5,45674,57.3,-75.93
"2170","Afriquiamus sp.",27,140.2,150.8,45726,25.6,1.23
"2171","Afriquiamus sp.",28,140.2,150.8,45726,25.6,1.23
"2172","Atlasodon sp.",27,140.2,150.8,45726,25.6,1.23
"2173","Atlasodon sp.",28,140.2,150.8,45726,25.6,1.23
"2178","Hypomylos sp.",27,140.2,150.8,45726,25.6,1.23
"2179","Hypomylos sp.",28,140.2,150.8,45726,25.6,1.23
"2180","Dyskritodon sp.",27,140.2,150.8,45726,25.6,1.23
"2181","Dyskritodon sp.",28,140.2,150.8,45726,25.6,1.23
"2182","Tribotherium sp.",27,140.2,150.8,45726,25.6,1.23
"2183","Tribotherium sp.",28,140.2,150.8,45726,25.6,1.23
"2184","Peramus sp.",27,140.2,150.8,45726,25.6,1.23
"2185","Peramus sp.",28,140.2,150.8,45726,25.6,1.23
"2186","Hypomylos sp.",27,140.2,150.8,45726,25.6,1.23
"2187","Hypomylos sp.",28,140.2,150.8,45726,25.6,1.23
"2190","Tribotherium sp.",27,140.2,150.8,45726,25.6,1.23
"2191","Tribotherium sp.",28,140.2,150.8,45726,25.6,1.23
"2194","Thereuodon sp.",27,140.2,150.8,45726,25.6,1.23
"2195","Thereuodon sp.",28,140.2,150.8,45726,25.6,1.23
"2196","Hahnodon sp.",27,140.2,150.8,45726,25.6,1.23
"2197","Hahnodon sp.",28,140.2,150.8,45726,25.6,1.23
"2198","Denisodon sp.",27,140.2,150.8,45726,25.6,1.23
"2199","Denisodon sp.",28,140.2,150.8,45726,25.6,1.23
"2200","Ichthyoconodon sp.",27,140.2,150.8,45726,25.6,1.23
"2201","Ichthyoconodon sp.",28,140.2,150.8,45726,25.6,1.23
"2202","Donodon sp.",27,140.2,150.8,45726,25.6,1.23
"2203","Donodon sp.",28,140.2,150.8,45726,25.6,1.23
"2204","Minimus sp.",27,140.2,150.8,45726,25.6,1.23
"2205","Minimus sp.",28,140.2,150.8,45726,25.6,1.23
"2208","Hypomylos sp.",27,140.2,150.8,45726,25.6,1.23
"2209","Hypomylos sp.",28,140.2,150.8,45726,25.6,1.23
"2212","Microderson sp.",27,140.2,150.8,45726,25.6,1.23
"2213","Microderson sp.",28,140.2,150.8,45726,25.6,1.23
"2218","Mesodma sp.",38,70.6,83.5,45819,57.38,-75.92
"2219","Mesodma sp.",39,70.6,83.5,45819,57.38,-75.92
"2220","Cimolomys sp.",38,70.6,83.5,45819,57.38,-75.92
"2221","Cimolomys sp.",39,70.6,83.5,45819,57.38,-75.92
"2224","Cimexomys sp.",38,70.6,83.5,45819,57.38,-75.92
"2225","Cimexomys sp.",39,70.6,83.5,45819,57.38,-75.92
"2226","Meniscoessus sp.",38,70.6,83.5,45820,57.39,-76.08
"2227","Meniscoessus sp.",39,70.6,83.5,45820,57.39,-76.08
"2230","Filikomys sp.",38,70.6,83.5,45820,57.39,-76.08
"2231","Filikomys sp.",39,70.6,83.5,45820,57.39,-76.08
"2238","Leptalestes sp.",38,70.6,83.5,45822,57.3,-75.95
"2239","Leptalestes sp.",39,70.6,83.5,45822,57.3,-75.95
"2240","Turgidodon sp.",38,70.6,83.5,45822,57.3,-75.95
"2241","Turgidodon sp.",39,70.6,83.5,45822,57.3,-75.95
"2248","Meniscoessus sp.",38,70.6,83.5,45893,57.3,-75.97
"2249","Meniscoessus sp.",39,70.6,83.5,45893,57.3,-75.97
"2250","Turgidodon sp.",38,70.6,83.5,45893,57.3,-75.97
"2251","Turgidodon sp.",39,70.6,83.5,45893,57.3,-75.97
"2264","Mesodma sp.",38,70.6,83.5,45897,57.41,-75.92
"2265","Mesodma sp.",39,70.6,83.5,45897,57.41,-75.92
"2266","Filikomys sp.",38,70.6,83.5,45897,57.41,-75.92
"2267","Filikomys sp.",39,70.6,83.5,45897,57.41,-75.92
"2272","Cimolomys sp.",38,70.6,83.5,45897,57.41,-75.92
"2273","Cimolomys sp.",39,70.6,83.5,45897,57.41,-75.92
"2274","Cimexomys sp.",38,70.6,83.5,45897,57.41,-75.92
"2275","Cimexomys sp.",39,70.6,83.5,45897,57.41,-75.92
"2286","Mesodma sp.",38,70.6,83.5,45899,57.29,-75.9
"2287","Mesodma sp.",39,70.6,83.5,45899,57.29,-75.9
"2288","Filikomys sp.",38,70.6,83.5,45899,57.29,-75.9
"2289","Filikomys sp.",39,70.6,83.5,45899,57.29,-75.9
"2290","Turgidodon sp.",38,70.6,83.5,45899,57.29,-75.9
"2291","Turgidodon sp.",39,70.6,83.5,45899,57.29,-75.9
"2294","Cimolomys sp.",38,70.6,83.5,45899,57.29,-75.9
"2295","Cimolomys sp.",39,70.6,83.5,45899,57.29,-75.9
"2296","Gypsonictops sp.",38,70.6,83.5,45899,57.29,-75.9
"2297","Gypsonictops sp.",39,70.6,83.5,45899,57.29,-75.9
"2311","Nemegtbaatar sp.",38,70.6,83.5,46152,40.73,93.83
"2312","Nemegtbaatar sp.",39,70.6,83.5,46152,40.73,93.83
"2313","Djadochtatherium sp.",38,70.6,83.5,46152,40.73,93.83
"2314","Djadochtatherium sp.",39,70.6,83.5,46152,40.73,93.83
"2315","Zalambdalestes sp.",38,70.6,83.5,46152,40.73,93.83
"2316","Zalambdalestes sp.",39,70.6,83.5,46152,40.73,93.83
"2317","Hydotherium sp.",38,70.6,83.5,46152,40.73,93.83
"2318","Hydotherium sp.",39,70.6,83.5,46152,40.73,93.83
"2319","Deltatheroides sp.",38,70.6,83.5,46152,40.73,93.83
"2320","Deltatheroides sp.",39,70.6,83.5,46152,40.73,93.83
"2323","Zalambdalestes sp.",38,70.6,83.5,46152,40.73,93.83
"2324","Zalambdalestes sp.",39,70.6,83.5,46152,40.73,93.83
"2325","Deltatheridium sp.",38,70.6,83.5,46152,40.73,93.83
"2326","Deltatheridium sp.",39,70.6,83.5,46152,40.73,93.83
"2327","Dinnebitodon sp.",18,182.7,199.3,46367,20.1,-53.76
"2328","Dinnebitodon sp.",19,182.7,199.3,46367,20.1,-53.76
"2329","Kayentatherium sp.",18,182.7,199.3,46398,20.54,-52.43
"2330","Kayentatherium sp.",19,182.7,199.3,46398,20.54,-52.43
"2331","Paritatodon sp.",24,163.5,166.1,46545,41.05,76.48
"2333","Tashkumyrodon sp.",24,163.5,166.1,46545,41.05,76.48
"2335","Ferganodon sp.",24,163.5,166.1,46545,41.05,76.48
"2337","Simpsonodon sp.",24,163.5,166.1,46545,41.05,76.48
"2341","Ferganodon sp.",24,163.5,166.1,46545,41.05,76.48
"2344","Galulatherium sp.",34,72.1,100.5,46888,-26.94,23.64
"2345","Galulatherium sp.",35,72.1,100.5,46888,-26.94,23.64
"2346","Galulatherium sp.",36,72.1,100.5,46888,-26.94,23.64
"2347","Galulatherium sp.",37,72.1,100.5,46888,-26.94,23.64
"2348","Galulatherium sp.",38,72.1,100.5,46888,-26.94,23.64
"2355","Daulestes sp.",35,89.3,93.5,46959,36.89,56.95
"2356","Daulestes sp.",36,89.3,93.5,46959,36.89,56.95
"2357","Zhelestes sp.",35,89.3,93.5,46959,36.89,56.95
"2358","Zhelestes sp.",36,89.3,93.5,46959,36.89,56.95
"2359","Shalbaatar sp.",35,89.3,93.5,46959,36.89,56.95
"2360","Shalbaatar sp.",36,89.3,93.5,46959,36.89,56.95
"2361","Aspanlestes sp.",35,89.3,93.5,46959,36.89,56.95
"2362","Aspanlestes sp.",36,89.3,93.5,46959,36.89,56.95
"2363","Kulbeckia sp.",35,89.3,93.5,46959,36.89,56.95
"2364","Kulbeckia sp.",36,89.3,93.5,46959,36.89,56.95
"2365","Chiniquodon sp.",14,228,237,47037,-46.35,-35.13
"2368","Dsungarodon sp.",25,152.1,161.2,47056,44.54,89.8
"2369","Dsungarodon sp.",26,152.1,161.2,47056,44.54,89.8
"2374","Nanolestes sp.",25,152.1,161.2,47056,44.54,89.8
"2375","Nanolestes sp.",26,152.1,161.2,47056,44.54,89.8
"2376","Sineleutherus sp.",25,152.1,161.2,47056,44.54,89.8
"2377","Sineleutherus sp.",26,152.1,161.2,47056,44.54,89.8
"2378","Tegotherium sp.",25,152.1,161.2,47056,44.54,89.8
"2379","Tegotherium sp.",26,152.1,161.2,47056,44.54,89.8
"2380","Shuotherium sp.",23,163.5,168.3,47134,32.74,110.61
"2381","Shuotherium sp.",24,163.5,168.3,47134,32.74,110.61
"2382","Shuotherium sp.",23,163.5,168.3,47134,32.74,110.61
"2383","Shuotherium sp.",24,163.5,168.3,47134,32.74,110.61
"2388","Tendagurutherium sp.",26,150.8,155.7,47146,-29.39,16.7
"2389","Tendagurutherium sp.",27,150.8,155.7,47146,-29.39,16.7
"2390","Staffia sp.",26,150.8,155.7,47146,-29.39,16.7
"2391","Staffia sp.",27,150.8,155.7,47146,-29.39,16.7
"2392","Tendagurodon sp.",26,150.8,155.7,47146,-29.39,16.7
"2393","Tendagurodon sp.",27,150.8,155.7,47146,-29.39,16.7
"2446","Docodon sp.",27,145,152.1,48161,34.71,-53.76
"2447","Docodon sp.",27,145,152.1,48161,34.71,-53.76
"2451","Pachygenelus sp.",17,190.8,201.3,48391,-42.43,-1.04
"2452","Pachygenelus sp.",18,190.8,201.3,48391,-42.43,-1.04
"2453","Tritylodon sp.",17,190.8,201.3,48391,-42.43,-1.04
"2454","Tritylodon sp.",18,190.8,201.3,48391,-42.43,-1.04
"2455","Rewaconodon sp.",14,208.5,228,48424,8.01,-41.5
"2456","Rewaconodon sp.",15,208.5,228,48424,8.01,-41.5
"2461","Exaeretodon sp.",13,237,242,48659,-51.75,-19.57
"2462","Chiniquodon sp.",13,237,242,48659,-51.75,-19.57
"2463","Pachygenelus sp.",17,190.8,201.3,48825,-42.42,-0.95
"2464","Pachygenelus sp.",18,190.8,201.3,48825,-42.42,-0.95
"2466","Zhangheotherium sp.",31,122.46,129.4,49106,43.26,122.39
"2467","Zhangheotherium sp.",32,122.46,129.4,49106,43.26,122.39
"2468","Kuehneodon sp.",26,145,155.7,49230,34.27,0.31
"2469","Kuehneodon sp.",27,145,155.7,49230,34.27,0.31
"2470","Kuehneodon sp.",26,145,155.7,49266,34.33,0.36
"2471","Kuehneodon sp.",27,145,155.7,49266,34.33,0.36
"2482","Bienotherium sp.",17,199.3,201.3,49501,34.36,104.63
"2483","Bienotherium sp.",17,199.3,201.3,49501,34.36,104.63
"2484","Bienotherium sp.",17,199.3,201.3,49503,34.37,104.64
"2485","Bienotherium sp.",17,199.3,201.3,49503,34.37,104.64
"2486","Oligokyphus sp.",17,199.3,201.3,49503,34.37,104.64
"2487","Bienotherium sp.",17,199.3,201.3,49503,34.37,104.64
"2488","Docodon sp.",26,145,157.3,49636,40.19,-51.48
"2489","Docodon sp.",27,145,157.3,49636,40.19,-51.48
"2496","Docodon sp.",26,145,157.3,49636,40.19,-51.48
"2497","Docodon sp.",27,145,157.3,49636,40.19,-51.48
"2500","Amblotherium sp.",26,145,157.3,49636,40.19,-51.48
"2501","Amblotherium sp.",27,145,157.3,49636,40.19,-51.48
"2502","Psalodon sp.",26,145,157.3,49636,40.19,-51.48
"2503","Psalodon sp.",27,145,157.3,49636,40.19,-51.48
"2504","Kunminia sp.",18,190.8,199.3,49773,33.08,107.4
"2505","Yunnanodon sp.",18,190.8,199.3,49778,33.07,107.41
"2508","Zalambdalestes sp.",38,70.6,83.5,51033,40.81,93.09
"2509","Zalambdalestes sp.",39,70.6,83.5,51033,40.81,93.09
"2510","Zalambdalestes sp.",38,70.6,83.5,51033,40.81,93.09
"2511","Zalambdalestes sp.",39,70.6,83.5,51033,40.81,93.09
"2512","Thomasia sp.",16,201.3,208.5,51235,36.52,8.48
"2513","Thomasia sp.",16,201.3,208.5,51235,36.52,8.48
"2514","Thomasia sp.",16,201.3,208.5,51235,36.52,8.48
"2515","Helvetiodon sp.",16,201.3,208.5,51235,36.52,8.48
"2516","Hallautherium sp.",16,201.3,208.5,51235,36.52,8.48
"2517","Morganucodon sp.",16,201.3,208.5,51235,36.52,8.48
"2518","Thomasia sp.",16,201.3,208.5,51235,36.52,8.48
"2520","Morganucodon sp.",16,201.3,208.5,51235,36.52,8.48
"2521","Thomasia sp.",16,201.3,208.5,51235,36.52,8.48
"2522","Teutonodon sp.",26,150.8,155.7,51859,43.56,18.07
"2523","Teutonodon sp.",27,150.8,155.7,51859,43.56,18.07
"2524","Cimbriodon sp.",26,150.8,155.7,51859,43.56,18.07
"2525","Cimbriodon sp.",27,150.8,155.7,51859,43.56,18.07
"2532","Teinolophos sp.",32,112.03,122.46,51961,-76.32,117.09
"2533","Teinolophos sp.",33,112.03,122.46,51961,-76.32,117.09
"2536","Bishops sp.",32,112.03,122.46,51961,-76.32,117.09
"2537","Bishops sp.",33,112.03,122.46,51961,-76.32,117.09
"2538","Ausktribosphenos sp.",32,112.03,122.46,51961,-76.32,117.09
"2539","Ausktribosphenos sp.",33,112.03,122.46,51961,-76.32,117.09
"2542","Corriebaatar sp.",32,112.03,122.46,51961,-76.32,117.09
"2543","Corriebaatar sp.",33,112.03,122.46,51961,-76.32,117.09
"2544","Sorlestes sp.",34,89.3,99.6,51963,44.17,123.51
"2545","Sorlestes sp.",35,89.3,99.6,51963,44.17,123.51
"2546","Sorlestes sp.",36,89.3,99.6,51963,44.17,123.51
"2547","Chaliminia sp.",14,208.5,228,52014,-38.97,-31.63
"2548","Chaliminia sp.",15,208.5,228,52014,-38.97,-31.63
"2551","Ameghinichnus sp.",14,208.5,228,52168,9.75,-43.39
"2552","Ameghinichnus sp.",15,208.5,228,52168,9.75,-43.39
"2553","Trioracodon sp.",28,140.2,145,52254,41.67,7.6
"2554","Exaeretodon sp.",14,228,237,52742,-45.43,-36.16
"2558","Gobiconodon sp.",31,113,129.4,52808,53.78,84.9
"2559","Gobiconodon sp.",32,113,129.4,52808,53.78,84.9
"2560","Gobiconodon sp.",31,113,129.4,52808,53.78,84.9
"2561","Gobiconodon sp.",32,113,129.4,52808,53.78,84.9
"2562","Gobiconodon sp.",31,113,129.4,52808,53.78,84.9
"2563","Gobiconodon sp.",32,113,129.4,52808,53.78,84.9
"2566","Kiyatherium sp.",31,113,129.4,52808,53.78,84.9
"2567","Kiyatherium sp.",32,113,129.4,52808,53.78,84.9
"2568","Jeholodens sp.",30,122.46,130,52888,43.17,122.28
"2569","Jeholodens sp.",31,122.46,130,52888,43.17,122.28
"2570","Jeholodens sp.",32,122.46,130,52888,43.17,122.28
"2575","Amblotherium sp.",26,145,157.3,53035,36.99,-61.26
"2576","Amblotherium sp.",27,145,157.3,53035,36.99,-61.26
"2577","Dryolestes sp.",26,145,157.3,53035,36.99,-61.26
"2578","Dryolestes sp.",27,145,157.3,53035,36.99,-61.26
"2581","Herpetairus sp.",26,145,157.3,53035,36.99,-61.26
"2582","Herpetairus sp.",27,145,157.3,53035,36.99,-61.26
"2583","Amblotherium sp.",26,145,157.3,53035,36.99,-61.26
"2584","Amblotherium sp.",27,145,157.3,53035,36.99,-61.26
"2585","Euthlastus sp.",26,145,157.3,53035,36.99,-61.26
"2586","Euthlastus sp.",27,145,157.3,53035,36.99,-61.26
"2587","Ctenacodon sp.",26,145,157.3,53035,36.99,-61.26
"2588","Ctenacodon sp.",27,145,157.3,53035,36.99,-61.26
"2589","Triconolestes sp.",26,145,157.3,53035,36.99,-61.26
"2590","Triconolestes sp.",27,145,157.3,53035,36.99,-61.26
"2591","Amblotherium sp.",26,145,157.3,53035,36.99,-61.26
"2592","Amblotherium sp.",27,145,157.3,53035,36.99,-61.26
"2593","Araeodon sp.",26,145,157.3,53035,36.99,-61.26
"2594","Araeodon sp.",27,145,157.3,53035,36.99,-61.26
"2602","Glirodon sp.",27,145,152.1,53040,35.91,-61.56
"2604","Priacodon sp.",27,145,152.1,53040,35.91,-61.56
"2606","Kemchugia sp.",31,113,129.4,53148,55.04,88.04
"2607","Kemchugia sp.",32,113,129.4,53148,55.04,88.04
"2612","Gobiconodon sp.",31,113,129.4,53148,55.04,88.04
"2613","Gobiconodon sp.",32,113,129.4,53148,55.04,88.04
"2616","Baidabatyr sp.",31,113,129.4,53148,55.04,88.04
"2617","Baidabatyr sp.",32,113,129.4,53148,55.04,88.04
"2618","Stereognathus sp.",31,113,129.4,53148,55.04,88.04
"2619","Stereognathus sp.",32,113,129.4,53148,55.04,88.04
"2620","Meemannodon sp.",30,125.45,130,53493,43.1,122.6
"2621","Meemannodon sp.",31,125.45,130,53493,43.1,122.6
"2622","Gobiconodon sp.",30,125.45,130,53493,43.1,122.6
"2623","Gobiconodon sp.",31,125.45,130,53493,43.1,122.6
"2624","Repenomamus sp.",30,125.45,130,53493,43.1,122.6
"2625","Repenomamus sp.",31,125.45,130,53493,43.1,122.6
"2626","Repenomamus sp.",30,125.45,130,53493,43.1,122.6
"2627","Repenomamus sp.",31,125.45,130,53493,43.1,122.6
"2639","Cantalera sp.",30,125.45,130,53921,31.09,9.75
"2640","Cantalera sp.",31,125.45,130,53921,31.09,9.75
"2641","Iberica sp.",30,125.45,130,53921,31.09,9.75
"2642","Iberica sp.",31,125.45,130,53921,31.09,9.75
"2643","Eobaatar sp.",30,125.45,130,53921,31.09,9.75
"2644","Eobaatar sp.",31,125.45,130,53921,31.09,9.75
"2645","Iberica sp.",30,125.45,130,53921,31.09,9.75
"2646","Iberica sp.",31,125.45,130,53921,31.09,9.75
"2647","Alphadon sp.",38,70.6,83.5,54101,44.45,-80.1
"2648","Alphadon sp.",39,70.6,83.5,54101,44.45,-80.1
"2664","Riograndia sp.",14,208.5,228,55442,-37,-15.37
"2665","Riograndia sp.",15,208.5,228,55442,-37,-15.37
"2666","Brasilitherium sp.",14,208.5,228,55442,-37,-15.37
"2667","Brasilitherium sp.",15,208.5,228,55442,-37,-15.37
"2668","Brasilitherium sp.",14,208.5,228,55446,-36.98,-15.62
"2669","Brasilitherium sp.",15,208.5,228,55446,-36.98,-15.62
"2672","Brasilodon sp.",14,208.5,228,55446,-36.98,-15.62
"2673","Brasilodon sp.",15,208.5,228,55446,-36.98,-15.62
"2674","Riograndia sp.",14,208.5,228,55446,-36.98,-15.62
"2675","Riograndia sp.",15,208.5,228,55446,-36.98,-15.62
"2676","Minicynodon sp.",14,208.5,228,55446,-36.98,-15.62
"2677","Minicynodon sp.",15,208.5,228,55446,-36.98,-15.62
"2678","Irajatherium sp.",14,208.5,228,55446,-36.98,-15.62
"2679","Irajatherium sp.",15,208.5,228,55446,-36.98,-15.62
"2681","Acristatherium sp.",30,125.45,130,55685,43.17,126.48
"2682","Acristatherium sp.",31,125.45,130,55685,43.17,126.48
"2683","Cricodon sp.",12,242,247.2,55756,-53.51,22.53
"2684","Ameghinichnus sp.",19,182.7,190.8,56001,-40.98,-3.16
"2685","Eotetrapodiscus sp.",17,190.8,201.3,56026,-43.82,-1.57
"2686","Eotetrapodiscus sp.",18,190.8,201.3,56026,-43.82,-1.57
"2687","Eotetrapodiscus sp.",17,190.8,201.3,56026,-43.82,-1.57
"2688","Eotetrapodiscus sp.",18,190.8,201.3,56026,-43.82,-1.57
"2689","Docodon sp.",26,145,157.3,56165,40.19,-51.48
"2690","Docodon sp.",27,145,157.3,56165,40.19,-51.48
"2693","Docodon sp.",26,145,157.3,56165,40.19,-51.48
"2694","Docodon sp.",27,145,157.3,56165,40.19,-51.48
"2697","Gomphodontosuchus sp.",14,208.5,237,56189,-38.95,-17
"2698","Gomphodontosuchus sp.",15,208.5,237,56189,-38.95,-17
"2718","Alphadon sp.",38,70.6,83.5,56622,44.64,-80.55
"2719","Alphadon sp.",39,70.6,83.5,56622,44.64,-80.55
"2724","Gypsonictops sp.",38,70.6,83.5,56627,44.64,-80.51
"2725","Gypsonictops sp.",39,70.6,83.5,56627,44.64,-80.51
"2728","Alphadon sp.",38,70.6,83.5,56627,44.64,-80.51
"2729","Alphadon sp.",39,70.6,83.5,56627,44.64,-80.51
"2732","Dryolestes sp.",27,145,150.8,56654,38.3,-53.94
"2733","Psalodon sp.",27,145,150.8,56654,38.3,-53.94
"2735","Ctenacodon sp.",27,145,150.8,56654,38.3,-53.94
"2736","Docodon sp.",27,145,150.8,56654,38.3,-53.94
"2738","Laolestes sp.",27,145,150.8,56654,38.3,-53.94
"2739","Pseudotriconodon sp.",14,208.5,228,57071,9.81,-43.81
"2740","Pseudotriconodon sp.",15,208.5,228,57071,9.81,-43.81
"2741","Amphitherium sp.",23,164.7,167.7,57124,40.13,7.9
"2742","Amphitherium sp.",24,164.7,167.7,57124,40.13,7.9
"2743","Borealestes sp.",23,164.7,167.7,57124,40.13,7.9
"2744","Borealestes sp.",24,164.7,167.7,57124,40.13,7.9
"2745","Stylidens sp.",23,164.7,167.7,57124,40.13,7.9
"2746","Stylidens sp.",24,164.7,167.7,57124,40.13,7.9
"2747","Simpsonodon sp.",23,164.7,167.7,57124,40.13,7.9
"2748","Simpsonodon sp.",24,164.7,167.7,57124,40.13,7.9
"2757","Stereognathus sp.",23,164.7,167.7,57124,40.13,7.9
"2758","Stereognathus sp.",24,164.7,167.7,57124,40.13,7.9
"2759","Morganucodon sp.",23,164.7,167.7,57124,40.13,7.9
"2760","Morganucodon sp.",24,164.7,167.7,57124,40.13,7.9
"2761","Palaeoxonodon sp.",23,164.7,167.7,57124,40.13,7.9
"2762","Palaeoxonodon sp.",24,164.7,167.7,57124,40.13,7.9
"2769","Eleutherodon sp.",23,164.7,167.7,57124,40.13,7.9
"2770","Eleutherodon sp.",24,164.7,167.7,57124,40.13,7.9
"2771","Hahnotherium sp.",23,164.7,167.7,57124,40.13,7.9
"2772","Hahnotherium sp.",24,164.7,167.7,57124,40.13,7.9
